window_id,truth,ae_score,ae_threshold,stat_score,stat_threshold
elb_request_count_8c0756:3225:3241,0,0.42106846,1.7338075637817383,1.2706401,4.031603813171387
elb_request_count_8c0756:3233:3249,0,0.58206975,1.7338075637817383,1.2900918,4.031603813171387
elb_request_count_8c0756:3241:3257,0,0.44653863,1.7338075637817383,1.2936978,4.031603813171387
elb_request_count_8c0756:3249:3265,0,0.19090492,1.7338075637817383,1.2548051,4.031603813171387
elb_request_count_8c0756:3257:3273,0,0.21132226,1.7338075637817383,1.2376622,4.031603813171387
elb_request_count_8c0756:3265:3281,0,0.14764969,1.7338075637817383,1.1707466,4.031603813171387
elb_request_count_8c0756:3273:3289,0,0.13719225,1.7338075637817383,1.1543244,4.031603813171387
elb_request_count_8c0756:3281:3297,0,0.06470569,1.7338075637817383,1.1707466,4.031603813171387
elb_request_count_8c0756:3289:3305,0,0.21804045,1.7338075637817383,1.2310834,4.031603813171387
elb_request_count_8c0756:3297:3313,0,0.2785961,1.7338075637817383,1.2334064,4.031603813171387
elb_request_count_8c0756:3305:3321,0,0.8345608,1.7338075637817383,3.0135565,4.031603813171387
elb_request_count_8c0756:3313:3329,0,1.0043863,1.7338075637817383,3.0430398,4.031603813171387
elb_request_count_8c0756:3321:3337,0,0.4947822,1.7338075637817383,2.2045383,4.031603813171387
elb_request_count_8c0756:3329:3345,0,0.6153546,1.7338075637817383,1.994039,4.031603813171387
elb_request_count_8c0756:3337:3353,0,0.48258126,1.7338075637817383,1.9966531,4.031603813171387
elb_request_count_8c0756:3345:3361,0,0.42230842,1.7338075637817383,1.7750732,4.031603813171387
elb_request_count_8c0756:3353:3369,0,0.5447034,1.7338075637817383,1.7969058,4.031603813171387
elb_request_count_8c0756:3361:3377,0,1.1425,1.7338075637817383,3.361452,4.031603813171387
elb_request_count_8c0756:3369:3385,0,1.2656059,1.7338075637817383,3.4422278,4.031603813171387
elb_request_count_8c0756:3377:3393,0,1.3408294,1.7338075637817383,3.305373,4.031603813171387
elb_request_count_8c0756:3385:3401,0,1.1472505,1.7338075637817383,3.2834115,4.031603813171387
elb_request_count_8c0756:3393:3409,0,0.702759,1.7338075637817383,1.7177808,4.031603813171387
elb_request_count_8c0756:3401:3417,0,1.0339566,1.7338075637817383,3.242329,4.031603813171387
elb_request_count_8c0756:3409:3425,0,1.9776635,1.7338075637817383,5.5749545,4.031603813171387
elb_request_count_8c0756:3417:3433,0,1.5737215,1.7338075637817383,5.533531,4.031603813171387
elb_request_count_8c0756:3425:3441,0,0.3896008,1.7338075637817383,1.9846146,4.031603813171387
elb_request_count_8c0756:3433:3449,0,0.9672256,1.7338075637817383,3.20655,4.031603813171387
elb_request_count_8c0756:3441:3457,0,0.95159435,1.7338075637817383,3.2374113,4.031603813171387
elb_request_count_8c0756:3449:3465,0,0.72161067,1.7338075637817383,2.430003,4.031603813171387
elb_request_count_8c0756:3457:3473,0,0.8970351,1.7338075637817383,2.425036,4.031603813171387
elb_request_count_8c0756:3465:3481,0,0.46557117,1.7338075637817383,1.9491422,4.031603813171387
elb_request_count_8c0756:3473:3489,0,0.51564634,1.7338075637817383,1.1959933,4.031603813171387
elb_request_count_8c0756:3481:3497,0,0.8159259,1.7338075637817383,3.3263876,4.031603813171387
elb_request_count_8c0756:3489:3505,0,0.55990285,1.7338075637817383,3.304246,4.031603813171387
elb_request_count_8c0756:3497:3513,0,0.24098842,1.7338075637817383,1.0613543,4.031603813171387
elb_request_count_8c0756:3505:3521,0,0.12935789,1.7338075637817383,1.1020637,4.031603813171387
elb_request_count_8c0756:3513:3529,0,0.5687638,1.7338075637817383,2.413273,4.031603813171387
elb_request_count_8c0756:3521:3537,0,0.7863101,1.7338075637817383,2.4083042,4.031603813171387
elb_request_count_8c0756:3529:3545,0,0.41815794,1.7338075637817383,1.2127758,4.031603813171387
elb_request_count_8c0756:3537:3553,0,0.42527938,1.7338075637817383,1.1959933,4.031603813171387
elb_request_count_8c0756:3545:3561,0,0.35439003,1.7338075637817383,1.0464475,4.031603813171387
elb_request_count_8c0756:3553:3569,0,0.5910871,1.7338075637817383,1.7292745,4.031603813171387
elb_request_count_8c0756:3561:3577,0,0.48507938,1.7338075637817383,1.7208284,4.031603813171387
elb_request_count_8c0756:3569:3585,1,0.3144571,1.7338075637817383,0.9866698,4.031603813171387
elb_request_count_8c0756:3577:3593,1,0.1488097,1.7338075637817383,1.0372181,4.031603813171387
elb_request_count_8c0756:3585:3601,1,0.53007615,1.7338075637817383,1.8555962,4.031603813171387
elb_request_count_8c0756:3593:3609,1,0.81006485,1.7338075637817383,1.8768119,4.031603813171387
elb_request_count_8c0756:3601:3617,1,0.5293049,1.7338075637817383,1.4344968,4.031603813171387
elb_request_count_8c0756:3609:3625,1,0.20695907,1.7338075637817383,1.0102354,4.031603813171387
elb_request_count_8c0756:3617:3633,1,0.4131087,1.7338075637817383,1.8684868,4.031603813171387
elb_request_count_8c0756:3625:3641,1,0.8960624,1.7338075637817383,2.5511708,4.031603813171387
elb_request_count_8c0756:3633:3649,1,0.6576153,1.7338075637817383,2.6171014,4.031603813171387
elb_request_count_8c0756:3641:3657,1,1.624633,1.7338075637817383,4.7890906,4.031603813171387
elb_request_count_8c0756:3649:3665,1,2.2645125,1.7338075637817383,4.896022,4.031603813171387
elb_request_count_8c0756:3657:3673,1,1.113518,1.7338075637817383,2.860593,4.031603813171387
elb_request_count_8c0756:3665:3681,1,0.7987731,1.7338075637817383,2.8639798,4.031603813171387
elb_request_count_8c0756:3673:3689,1,7.8262,1.7338075637817383,11.502851,4.031603813171387
elb_request_count_8c0756:3681:3697,1,8.582666,1.7338075637817383,11.732782,4.031603813171387
elb_request_count_8c0756:3689:3705,1,0.72260976,1.7338075637817383,3.662622,4.031603813171387
elb_request_count_8c0756:3697:3713,1,0.9932336,1.7338075637817383,3.6375968,4.031603813171387
elb_request_count_8c0756:3705:3721,1,1.3691764,1.7338075637817383,3.06418,4.031603813171387
elb_request_count_8c0756:3713:3729,1,0.73449236,1.7338075637817383,3.0920973,4.031603813171387
elb_request_count_8c0756:3721:3737,1,0.32486677,1.7338075637817383,1.6251351,4.031603813171387
elb_request_count_8c0756:3729:3745,1,0.24884078,1.7338075637817383,1.6741,4.031603813171387
elb_request_count_8c0756:3737:3753,1,0.32664505,1.7338075637817383,1.400289,4.031603813171387
elb_request_count_8c0756:3745:3761,1,1.6143548,1.7338075637817383,4.1890616,4.031603813171387
elb_request_count_8c0756:3753:3769,1,1.4396719,1.7338075637817383,4.226938,4.031603813171387
elb_request_count_8c0756:3761:3777,1,0.35100937,1.7338075637817383,1.0187275,4.031603813171387
elb_request_count_8c0756:3769:3785,1,0.29334497,1.7338075637817383,0.88140064,4.031603813171387
elb_request_count_8c0756:3777:3793,1,0.61144924,1.7338075637817383,2.397051,4.031603813171387
elb_request_count_8c0756:3785:3801,0,0.50832605,1.7338075637817383,2.4001002,4.031603813171387
elb_request_count_8c0756:3793:3809,0,0.1123884,1.7338075637817383,1.0833809,4.031603813171387
elb_request_count_8c0756:3801:3817,0,0.34256366,1.7338075637817383,1.4822149,4.031603813171387
elb_request_count_8c0756:3809:3825,0,0.58511823,1.7338075637817383,1.6730931,4.031603813171387
elb_request_count_8c0756:3817:3833,0,0.3529929,1.7338075637817383,1.6754209,4.031603813171387
elb_request_count_8c0756:3825:3841,0,0.3290145,1.7338075637817383,1.0950954,4.031603813171387
elb_request_count_8c0756:3833:3849,0,0.40038627,1.7338075637817383,1.4596652,4.031603813171387
elb_request_count_8c0756:3841:3857,0,0.61003137,1.7338075637817383,1.454596,4.031603813171387
elb_request_count_8c0756:3849:3865,0,0.59086066,1.7338075637817383,1.6269648,4.031603813171387
elb_request_count_8c0756:3857:3873,0,0.35140693,1.7338075637817383,1.6219133,4.031603813171387
elb_request_count_8c0756:3865:3881,0,0.51905894,1.7338075637817383,1.5385418,4.031603813171387
elb_request_count_8c0756:3873:3889,0,0.678772,1.7338075637817383,3.305373,4.031603813171387
elb_request_count_8c0756:3881:3897,0,0.5249173,1.7338075637817383,3.2834115,4.031603813171387
elb_request_count_8c0756:3889:3905,0,0.257968,1.7338075637817383,1.2376622,4.031603813171387
elb_request_count_8c0756:3897:3913,0,1.3760755,1.7338075637817383,4.6708927,4.031603813171387
elb_request_count_8c0756:3905:3921,0,1.1525234,1.7338075637817383,4.7063937,4.031603813171387
elb_request_count_8c0756:3913:3929,0,0.82554215,1.7338075637817383,2.369725,4.031603813171387
elb_request_count_8c0756:3921:3937,0,0.63689595,1.7338075637817383,2.3635225,4.031603813171387
elb_request_count_8c0756:3929:3945,0,0.69905186,1.7338075637817383,1.9513718,4.031603813171387
elb_request_count_8c0756:3937:3953,0,0.9261903,1.7338075637817383,3.7431946,4.031603813171387
elb_request_count_8c0756:3945:3961,0,0.96652454,1.7338075637817383,3.7473683,4.031603813171387
elb_request_count_8c0756:3953:3969,0,0.82117957,1.7338075637817383,2.1074452,4.031603813171387
elb_request_count_8c0756:3961:3977,0,1.138702,1.7338075637817383,3.133397,4.031603813171387
elb_request_count_8c0756:3969:3985,0,0.976397,1.7338075637817383,3.1370273,4.031603813171387
elb_request_count_8c0756:3977:3993,0,0.84748876,1.7338075637817383,2.6749334,4.031603813171387
elb_request_count_8c0756:3985:4001,0,1.0248216,1.7338075637817383,2.6583784,4.031603813171387
elb_request_count_8c0756:3993:4009,0,0.699311,1.7338075637817383,2.446733,4.031603813171387
elb_request_count_8c0756:4001:4017,0,0.92051464,1.7338075637817383,2.4417677,4.031603813171387
elb_request_count_8c0756:4009:4025,0,1.4315876,1.7338075637817383,3.8823473,4.031603813171387
